valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,type,value,pop,incValue,valueYearCumSum,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2014,year,NW,canton,all,agegroup_food,all,all,1,42080,2.38,NA,NA,NA,0.8,NA,NA,NA,NA,TRUE
cases,2014,year,OW,canton,all,agegroup_food,all,all,2,36834,5.43,NA,NA,NA,1.6,NA,NA,NA,NA,TRUE
cases,2014,year,SG,canton,all,agegroup_food,all,all,4,495824,0.81,NA,NA,NA,3.3,NA,NA,NA,NA,TRUE
cases,2014,year,SH,canton,all,agegroup_food,all,all,1,79417,1.26,NA,NA,NA,0.8,NA,NA,NA,NA,TRUE
cases,2014,year,SO,canton,all,agegroup_food,all,all,1,263719,0.38,NA,NA,NA,0.8,NA,NA,NA,NA,TRUE
cases,2014,year,SZ,canton,all,agegroup_food,all,all,3,152759,1.96,NA,NA,NA,2.4,NA,NA,NA,NA,TRUE
cases,2014,year,TG,canton,all,agegroup_food,all,all,4,263733,1.52,NA,NA,NA,3.3,NA,NA,NA,NA,TRUE
cases,2014,year,TI,canton,all,agegroup_food,all,all,6,350363,1.71,NA,NA,NA,4.9,NA,NA,NA,NA,TRUE
cases,2014,year,UR,canton,all,agegroup_food,all,all,1,36008,2.78,NA,NA,NA,0.8,NA,NA,NA,NA,TRUE
cases,2014,year,VD,canton,all,agegroup_food,all,all,5,761446,0.66,NA,NA,NA,4.1,NA,NA,NA,NA,TRUE
cases,2014,year,VS,canton,all,agegroup_food,all,all,2,331763,0.6,NA,NA,NA,1.6,NA,NA,NA,NA,TRUE
cases,2014,year,ZG,canton,all,agegroup_food,all,all,2,120089,1.67,NA,NA,NA,1.6,NA,NA,NA,NA,TRUE
cases,2014,year,ZH,canton,all,agegroup_food,all,all,31,1446354,2.14,NA,NA,NA,25.2,NA,NA,NA,NA,TRUE
cases,2015,year,AG,canton,all,agegroup_food,all,all,19,653541,2.91,NA,13.3,NA,6.3,NA,NA,NA,NA,TRUE
cases,2015,year,AI,canton,all,agegroup_food,all,all,0,15973,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,AR,canton,all,agegroup_food,all,all,0,54530,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,BE,canton,all,agegroup_food,all,all,53,1017183,5.21,NA,25.7,NA,17.5,NA,NA,NA,NA,TRUE
cases,2015,year,BL,canton,all,agegroup_food,all,all,9,283157,3.18,NA,5,NA,3,NA,NA,NA,NA,TRUE
cases,2015,year,BS,canton,all,agegroup_food,all,all,7,191757,3.65,NA,6,NA,2.3,NA,NA,NA,NA,TRUE
cases,2015,year,CH,country,all,agegroup_food,all,all,303,8325194,3.64,NA,169.3,NA,98.4,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,all,agegroup_food,all,all,308,8362816,3.68,NA,172,NA,100,183,2.17,143.7,NA,TRUE
cases,2015,year,FL,country,all,agegroup_food,all,all,5,37622,13.29,NA,2.7,NA,1.6,NA,NA,NA,NA,TRUE
cases,2015,year,FR,canton,all,agegroup_food,all,all,15,307409,4.88,NA,6.7,NA,5,NA,NA,NA,NA,TRUE
cases,2015,year,GE,canton,all,agegroup_food,all,all,47,484445,9.7,NA,21,NA,15.5,NA,NA,NA,NA,TRUE
cases,2015,year,GL,canton,all,agegroup_food,all,all,0,40021,0,NA,1,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,GR,canton,all,agegroup_food,all,all,9,196564,4.58,NA,6.3,NA,3,NA,NA,NA,NA,TRUE
cases,2015,year,JU,canton,all,agegroup_food,all,all,4,72771,5.5,NA,2,NA,1.3,NA,NA,NA,NA,TRUE
cases,2015,year,LU,canton,all,agegroup_food,all,all,26,398699,6.52,NA,10.7,NA,8.6,NA,NA,NA,NA,TRUE
cases,2015,year,NE,canton,all,agegroup_food,all,all,9,178073,5.05,NA,6,NA,3,NA,NA,NA,NA,TRUE
cases,2015,year,NW,canton,all,agegroup_food,all,all,1,42416,2.36,NA,0.7,NA,0.3,NA,NA,NA,NA,TRUE
cases,2015,year,OW,canton,all,agegroup_food,all,all,5,37071,13.49,NA,2.3,NA,1.7,NA,NA,NA,NA,TRUE
cases,2015,year,SG,canton,all,agegroup_food,all,all,5,499006,1,NA,3.7,NA,1.7,NA,NA,NA,NA,TRUE
cases,2015,year,SH,canton,all,agegroup_food,all,all,2,79828,2.51,NA,1.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2015,year,SO,canton,all,agegroup_food,all,all,4,266369,1.5,NA,3,NA,1.3,NA,NA,NA,NA,TRUE
cases,2015,year,SZ,canton,all,agegroup_food,all,all,10,154073,6.49,NA,4.7,NA,3.3,NA,NA,NA,NA,TRUE
cases,2015,year,TG,canton,all,agegroup_food,all,all,2,267393,0.75,NA,2,NA,0.7,NA,NA,NA,NA,TRUE
cases,2015,year,TI,canton,all,agegroup_food,all,all,4,351894,1.14,NA,4.7,NA,1.3,NA,NA,NA,NA,TRUE
cases,2015,year,UR,canton,all,agegroup_food,all,all,5,35971,13.9,NA,2,NA,1.7,NA,NA,NA,NA,TRUE
cases,2015,year,VD,canton,all,agegroup_food,all,all,14,773239,1.81,NA,7.3,NA,4.6,NA,NA,NA,NA,TRUE
cases,2015,year,VS,canton,all,agegroup_food,all,all,11,335622,3.28,NA,5.7,NA,3.6,NA,NA,NA,NA,TRUE
cases,2015,year,ZG,canton,all,agegroup_food,all,all,4,122113,3.28,NA,2,NA,1.3,NA,NA,NA,NA,TRUE
cases,2015,year,ZH,canton,all,agegroup_food,all,all,38,1466076,2.59,NA,26.3,NA,12.5,NA,NA,NA,NA,TRUE
cases,2016,year,AG,canton,all,agegroup_food,all,all,24,663462,3.62,NA,18.3,NA,4.8,NA,NA,NA,NA,TRUE
cases,2016,year,AI,canton,all,agegroup_food,all,all,0,16003,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,AR,canton,all,agegroup_food,all,all,2,54954,3.64,NA,0.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2016,year,BE,canton,all,agegroup_food,all,all,79,1026513,7.7,NA,47.7,NA,15.7,NA,NA,NA,NA,TRUE
cases,2016,year,BL,canton,all,agegroup_food,all,all,7,285624,2.45,NA,5.3,NA,1.4,NA,NA,NA,NA,TRUE
cases,2016,year,BS,canton,all,agegroup_food,all,all,12,193070,6.22,NA,8,NA,2.4,NA,NA,NA,NA,TRUE
cases,2016,year,CH,country,all,agegroup_food,all,all,503,8419550,5.97,NA,309.7,NA,98.6,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,all,agegroup_food,all,all,510,8457360,6.03,NA,314.3,rising,100,202,2.35,63.9,NA,TRUE
cases,2016,year,FL,country,all,agegroup_food,all,all,7,37810,18.51,NA,4.7,NA,1.4,NA,NA,NA,NA,TRUE
cases,2016,year,FR,canton,all,agegroup_food,all,all,29,311914,9.3,NA,15,NA,5.8,NA,NA,NA,NA,TRUE
cases,2016,year,GE,canton,all,agegroup_food,all,all,58,489524,11.85,NA,40,NA,11.5,NA,NA,NA,NA,TRUE
cases,2016,year,GL,canton,all,agegroup_food,all,all,4,40147,9.96,NA,1.7,NA,0.8,NA,NA,NA,NA,TRUE
cases,2016,year,GR,canton,all,agegroup_food,all,all,10,197550,5.06,NA,7.7,NA,2,NA,NA,NA,NA,TRUE
cases,2016,year,JU,canton,all,agegroup_food,all,all,10,73122,13.68,NA,5,NA,2,NA,NA,NA,NA,TRUE
cases,2016,year,LU,canton,all,agegroup_food,all,all,39,403397,9.67,NA,23,NA,7.8,NA,NA,NA,NA,TRUE
cases,2016,year,NE,canton,all,agegroup_food,all,all,19,178567,10.64,NA,11.3,NA,3.8,NA,NA,NA,NA,TRUE
cases,2016,year,NW,canton,all,agegroup_food,all,all,3,42556,7.05,NA,1.7,NA,0.6,NA,NA,NA,NA,TRUE
cases,2016,year,OW,canton,all,agegroup_food,all,all,8,37378,21.4,NA,5,NA,1.6,NA,NA,NA,NA,TRUE
cases,2016,year,SG,canton,all,agegroup_food,all,all,13,502552,2.59,NA,7.3,NA,2.6,NA,NA,NA,NA,TRUE
cases,2016,year,SH,canton,all,agegroup_food,all,all,8,80769,9.9,NA,3.7,NA,1.6,NA,NA,NA,NA,TRUE
cases,2016,year,SO,canton,all,agegroup_food,all,all,9,269441,3.34,NA,4.7,NA,1.8,NA,NA,NA,NA,TRUE
cases,2016,year,SZ,canton,all,agegroup_food,all,all,12,155863,7.7,NA,8.3,NA,2.4,NA,NA,NA,NA,TRUE
cases,2016,year,TG,canton,all,agegroup_food,all,all,3,270709,1.11,NA,3,NA,0.6,NA,NA,NA,NA,TRUE
cases,2016,year,TI,canton,all,agegroup_food,all,all,12,354375,3.39,NA,7.3,NA,2.4,NA,NA,NA,NA,TRUE
cases,2016,year,UR,canton,all,agegroup_food,all,all,5,36145,13.83,NA,3.7,NA,1,NA,NA,NA,NA,TRUE
cases,2016,year,VD,canton,all,agegroup_food,all,all,60,784822,7.65,NA,26.3,NA,11.9,NA,NA,NA,NA,TRUE
cases,2016,year,VS,canton,all,agegroup_food,all,all,10,339176,2.95,NA,7.7,NA,2,NA,NA,NA,NA,TRUE
cases,2016,year,ZG,canton,all,agegroup_food,all,all,4,123948,3.23,NA,3.3,NA,0.8,NA,NA,NA,NA,TRUE
cases,2016,year,ZH,canton,all,agegroup_food,all,all,63,1487969,4.23,NA,44,NA,12.5,NA,NA,NA,NA,TRUE
cases,2017,year,AG,canton,all,agegroup_food,all,all,33,670988,4.92,NA,25.3,NA,4.6,NA,NA,NA,NA,TRUE
cases,2017,year,AI,canton,all,agegroup_food,all,all,0,16105,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,AR,canton,all,agegroup_food,all,all,0,55178,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,BE,canton,all,agegroup_food,all,all,86,1031126,8.34,NA,72.7,NA,12,NA,NA,NA,NA,TRUE
cases,2017,year,BL,canton,all,agegroup_food,all,all,27,287023,9.41,NA,14.3,NA,3.8,NA,NA,NA,NA,TRUE
cases,2017,year,BS,canton,all,agegroup_food,all,all,16,193908,8.25,NA,11.7,NA,2.2,NA,NA,NA,NA,TRUE
cases,2017,year,CH,country,all,agegroup_food,all,all,718,8484130,8.46,NA,508,NA,99.6,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,all,agegroup_food,all,all,721,8522244,8.46,NA,513,rising,100,211,2.43,40.3,349.4,TRUE
cases,2017,year,FL,country,all,agegroup_food,all,all,3,38114,7.87,NA,5,NA,0.4,NA,NA,NA,NA,TRUE
cases,2017,year,FR,canton,all,agegroup_food,all,all,40,315074,12.7,NA,28,NA,5.6,NA,NA,NA,NA,TRUE
cases,2017,year,GE,canton,all,agegroup_food,all,all,103,495249,20.8,NA,69.3,NA,14.3,NA,NA,NA,NA,TRUE
cases,2017,year,GL,canton,all,agegroup_food,all,all,6,40349,14.87,NA,3.3,NA,0.8,NA,NA,NA,NA,TRUE
cases,2017,year,GR,canton,all,agegroup_food,all,all,13,197888,6.57,NA,10.7,NA,1.8,NA,NA,NA,NA,TRUE
cases,2017,year,JU,canton,all,agegroup_food,all,all,10,73290,13.64,NA,8,NA,1.4,NA,NA,NA,NA,TRUE
cases,2017,year,LU,canton,all,agegroup_food,all,all,38,406506,9.35,NA,34.3,NA,5.3,NA,NA,NA,NA,TRUE
cases,2017,year,NE,canton,all,agegroup_food,all,all,23,177964,12.92,NA,17,NA,3.2,NA,NA,NA,NA,TRUE
cases,2017,year,NW,canton,all,agegroup_food,all,all,3,42969,6.98,NA,2.3,NA,0.4,NA,NA,NA,NA,TRUE
cases,2017,year,OW,canton,all,agegroup_food,all,all,8,37575,21.29,NA,7,NA,1.1,NA,NA,NA,NA,TRUE
cases,2017,year,SG,canton,all,agegroup_food,all,all,13,504686,2.58,NA,10.3,NA,1.8,NA,NA,NA,NA,TRUE
cases,2017,year,SH,canton,all,agegroup_food,all,all,5,81351,6.15,NA,5,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,SO,canton,all,agegroup_food,all,all,11,271432,4.05,NA,8,NA,1.5,NA,NA,NA,NA,TRUE
cases,2017,year,SZ,canton,all,agegroup_food,all,all,13,157301,8.26,NA,11.7,NA,1.8,NA,NA,NA,NA,TRUE
cases,2017,year,TG,canton,all,agegroup_food,all,all,4,273801,1.46,NA,3,NA,0.6,NA,NA,NA,NA,TRUE
cases,2017,year,TI,canton,all,agegroup_food,all,all,32,353709,9.05,NA,16,NA,4.5,NA,NA,NA,NA,TRUE
cases,2017,year,UR,canton,all,agegroup_food,all,all,7,36299,19.28,NA,5.7,NA,1,NA,NA,NA,NA,TRUE
cases,2017,year,VD,canton,all,agegroup_food,all,all,110,793129,13.87,NA,61.3,NA,15.3,NA,NA,NA,NA,TRUE
cases,2017,year,VS,canton,all,agegroup_food,all,all,21,341463,6.15,NA,14,NA,2.9,NA,NA,NA,NA,TRUE
cases,2017,year,ZG,canton,all,agegroup_food,all,all,7,125421,5.58,NA,5,NA,1,NA,NA,NA,NA,TRUE
cases,2017,year,ZH,canton,all,agegroup_food,all,all,89,1504346,5.92,NA,63.3,NA,12.4,NA,NA,NA,NA,TRUE
cases,2018,year,AG,canton,all,agegroup_food,all,all,36,678207,5.31,NA,31,NA,4.1,NA,NA,NA,NA,TRUE
cases,2018,year,AI,canton,all,agegroup_food,all,all,2,16145,12.39,NA,0.7,NA,0.2,NA,NA,NA,NA,TRUE
cases,2018,year,AR,canton,all,agegroup_food,all,all,1,55234,1.81,NA,1,NA,0.1,NA,NA,NA,NA,TRUE
cases,2018,year,BE,canton,all,agegroup_food,all,all,82,1034977,7.92,NA,82.3,NA,9.4,NA,NA,NA,NA,TRUE
cases,2018,year,BL,canton,all,agegroup_food,all,all,22,288132,7.64,NA,18.7,NA,2.5,NA,NA,NA,NA,TRUE
cases,2018,year,BS,canton,all,agegroup_food,all,all,19,194766,9.76,NA,15.7,NA,2.2,NA,NA,NA,NA,TRUE
cases,2018,year,CH,country,all,agegroup_food,all,all,872,8544527,10.21,NA,697.7,NA,99.3,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,all,agegroup_food,all,all,878,8582905,10.23,NA,703,rising,100,157,1.77,20.9,508.4,TRUE
cases,2018,year,FL,country,all,agegroup_food,all,all,6,38378,15.63,NA,5.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2018,year,FR,canton,all,agegroup_food,all,all,44,318714,13.81,NA,37.7,NA,5,NA,NA,NA,NA,TRUE
cases,2018,year,GE,canton,all,agegroup_food,all,all,85,499480,17.02,NA,82,NA,9.7,NA,NA,NA,NA,TRUE
cases,2018,year,GL,canton,all,agegroup_food,all,all,4,40403,9.9,NA,4.7,NA,0.5,NA,NA,NA,NA,TRUE
cases,2018,year,GR,canton,all,agegroup_food,all,all,20,198379,10.08,NA,14.3,NA,2.3,NA,NA,NA,NA,TRUE
cases,2018,year,JU,canton,all,agegroup_food,all,all,6,73419,8.17,NA,8.7,NA,0.7,NA,NA,NA,NA,TRUE
cases,2018,year,LU,canton,all,agegroup_food,all,all,53,409557,12.94,NA,43.3,NA,6.1,NA,NA,NA,NA,TRUE
cases,2018,year,NE,canton,all,agegroup_food,all,all,21,176850,11.87,NA,21,NA,2.4,NA,NA,NA,NA,TRUE
cases,2018,year,NW,canton,all,agegroup_food,all,all,6,43223,13.88,NA,4,NA,0.7,NA,NA,NA,NA,TRUE
cases,2018,year,OW,canton,all,agegroup_food,all,all,6,37841,15.86,NA,7.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2018,year,SG,canton,all,agegroup_food,all,all,25,507697,4.92,NA,17,NA,2.9,NA,NA,NA,NA,TRUE
cases,2018,year,SH,canton,all,agegroup_food,all,all,8,81991,9.76,NA,7,NA,0.9,NA,NA,NA,NA,TRUE
cases,2018,year,SO,canton,all,agegroup_food,all,all,17,273194,6.22,NA,12.3,NA,1.9,NA,NA,NA,NA,TRUE
cases,2018,year,SZ,canton,all,agegroup_food,all,all,15,159165,9.42,NA,13.3,NA,1.7,NA,NA,NA,NA,TRUE
cases,2018,year,TG,canton,all,agegroup_food,all,all,9,276472,3.26,NA,5.3,NA,1,NA,NA,NA,NA,TRUE
cases,2018,year,TI,canton,all,agegroup_food,all,all,67,353343,18.96,NA,37,NA,7.7,NA,NA,NA,NA,TRUE
cases,2018,year,UR,canton,all,agegroup_food,all,all,2,36433,5.49,NA,4.7,NA,0.2,NA,NA,NA,NA,TRUE
cases,2018,year,VD,canton,all,agegroup_food,all,all,131,799145,16.39,NA,100.3,NA,15,NA,NA,NA,NA,TRUE
cases,2018,year,VS,canton,all,agegroup_food,all,all,35,343955,10.18,NA,22,NA,4,NA,NA,NA,NA,TRUE
cases,2018,year,ZG,canton,all,agegroup_food,all,all,10,126837,7.88,NA,7,NA,1.1,NA,NA,NA,NA,TRUE
cases,2018,year,ZH,canton,all,agegroup_food,all,all,146,1520968,9.6,NA,99.3,NA,16.7,NA,NA,NA,NA,TRUE
cases,2019,year,AG,canton,all,agegroup_food,all,all,43,685845,6.27,NA,37.3,NA,4.5,NA,NA,NA,NA,TRUE
cases,2019,year,AI,canton,all,agegroup_food,all,all,0,16128,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2019,year,AR,canton,all,agegroup_food,all,all,0,55445,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2019,year,BE,canton,all,agegroup_food,all,all,88,1039474,8.47,NA,85.3,NA,9.1,NA,NA,NA,NA,TRUE
cases,2019,year,BL,canton,all,agegroup_food,all,all,32,289468,11.05,NA,27,NA,3.3,NA,NA,NA,NA,TRUE
cases,2019,year,BS,canton,all,agegroup_food,all,all,13,195844,6.64,NA,16,NA,1.3,NA,NA,NA,NA,TRUE
cases,2019,year,CH,country,all,agegroup_food,all,all,966,8606033,11.22,NA,852,NA,99.6,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,all,agegroup_food,all,all,970,8644780,11.22,NA,856.3,rising,100,92,0.99,9.7,677.4,TRUE
cases,2019,year,FL,country,all,agegroup_food,all,all,4,38747,10.32,NA,4.3,NA,0.4,NA,NA,NA,NA,TRUE
cases,2019,year,FR,canton,all,agegroup_food,all,all,52,321783,16.16,NA,45.3,NA,5.4,NA,NA,NA,NA,TRUE
cases,2019,year,GE,canton,all,agegroup_food,all,all,124,504128,24.6,NA,104,NA,12.8,NA,NA,NA,NA,TRUE
cases,2019,year,GL,canton,all,agegroup_food,all,all,6,40590,14.78,NA,5.3,NA,0.6,NA,NA,NA,NA,TRUE
cases,2019,year,GR,canton,all,agegroup_food,all,all,19,199021,9.55,NA,17.3,NA,2,NA,NA,NA,NA,TRUE
cases,2019,year,JU,canton,all,agegroup_food,all,all,10,73584,13.59,NA,8.7,NA,1,NA,NA,NA,NA,TRUE
cases,2019,year,LU,canton,all,agegroup_food,all,all,55,413120,13.31,NA,48.7,NA,5.7,NA,NA,NA,NA,TRUE
cases,2019,year,NE,canton,all,agegroup_food,all,all,28,176496,15.86,NA,24,NA,2.9,NA,NA,NA,NA,TRUE
cases,2019,year,NW,canton,all,agegroup_food,all,all,4,43087,9.28,NA,4.3,NA,0.4,NA,NA,NA,NA,TRUE
cases,2019,year,OW,canton,all,agegroup_food,all,all,4,37930,10.55,NA,6,NA,0.4,NA,NA,NA,NA,TRUE
cases,2019,year,SG,canton,all,agegroup_food,all,all,24,510734,4.7,NA,20.7,NA,2.5,NA,NA,NA,NA,TRUE
cases,2019,year,SH,canton,all,agegroup_food,all,all,8,82348,9.71,NA,7,NA,0.8,NA,NA,NA,NA,TRUE
cases,2019,year,SO,canton,all,agegroup_food,all,all,12,275247,4.36,NA,13.3,NA,1.2,NA,NA,NA,NA,TRUE
cases,2019,year,SZ,canton,all,agegroup_food,all,all,15,160480,9.35,NA,14.3,NA,1.6,NA,NA,NA,NA,TRUE
cases,2019,year,TG,canton,all,agegroup_food,all,all,6,279547,2.15,NA,6.3,NA,0.6,NA,NA,NA,NA,TRUE
cases,2019,year,TI,canton,all,agegroup_food,all,all,90,351491,25.61,NA,63,NA,9.3,NA,NA,NA,NA,TRUE
cases,2019,year,UR,canton,all,agegroup_food,all,all,6,36703,16.35,NA,5,NA,0.6,NA,NA,NA,NA,TRUE
cases,2019,year,VD,canton,all,agegroup_food,all,all,152,805098,18.88,NA,131,NA,15.7,NA,NA,NA,NA,TRUE
cases,2019,year,VS,canton,all,agegroup_food,all,all,48,345525,13.89,NA,34.7,NA,5,NA,NA,NA,NA,TRUE
cases,2019,year,ZG,canton,all,agegroup_food,all,all,10,127642,7.83,NA,9,NA,1,NA,NA,NA,NA,TRUE
cases,2019,year,ZH,canton,all,agegroup_food,all,all,117,1539275,7.6,NA,117.3,NA,12.1,NA,NA,NA,NA,TRUE
cases,2020,year,AG,canton,all,agegroup_food,all,all,40,694072,5.76,NA,39.7,NA,5.8,NA,NA,NA,NA,TRUE
cases,2020,year,AI,canton,all,agegroup_food,all,all,0,16293,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2020,year,AR,canton,all,agegroup_food,all,all,0,55309,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2020,year,BE,canton,all,agegroup_food,all,all,75,1043132,7.19,NA,81.7,NA,10.8,NA,NA,NA,NA,TRUE
cases,2020,year,BL,canton,all,agegroup_food,all,all,34,290969,11.69,NA,29.3,NA,4.9,NA,NA,NA,NA,TRUE
cases,2020,year,BS,canton,all,agegroup_food,all,all,9,196735,4.57,NA,13.7,NA,1.3,NA,NA,NA,NA,TRUE
cases,2020,year,CH,country,all,agegroup_food,all,all,693,8670300,7.99,NA,843.7,NA,99.1,NA,NA,NA,NA,TRUE
cases,2020,year,CHFL,CHFL,all,agegroup_food,all,all,699,8709355,8.03,NA,849,stagnant,100,-271,-3.19,-28.4,755.6,TRUE
cases,2020,year,FL,country,all,agegroup_food,all,all,6,39055,15.36,NA,5.3,NA,0.9,NA,NA,NA,NA,TRUE
cases,2020,year,FR,canton,all,agegroup_food,all,all,48,325496,14.75,NA,48,NA,6.9,NA,NA,NA,NA,TRUE
cases,2020,year,GE,canton,all,agegroup_food,all,all,56,506343,11.06,NA,88.3,NA,8.1,NA,NA,NA,NA,TRUE
cases,2020,year,GL,canton,all,agegroup_food,all,all,4,40851,9.79,NA,4.7,NA,0.6,NA,NA,NA,NA,TRUE
cases,2020,year,GR,canton,all,agegroup_food,all,all,15,200096,7.5,NA,18,NA,2.2,NA,NA,NA,NA,TRUE
cases,2020,year,JU,canton,all,agegroup_food,all,all,7,73709,9.5,NA,7.7,NA,1,NA,NA,NA,NA,TRUE
cases,2020,year,LU,canton,all,agegroup_food,all,all,48,416347,11.53,NA,52,NA,6.9,NA,NA,NA,NA,TRUE
cases,2020,year,NE,canton,all,agegroup_food,all,all,8,175894,4.55,NA,19,NA,1.2,NA,NA,NA,NA,TRUE
cases,2020,year,NW,canton,all,agegroup_food,all,all,3,43520,6.89,NA,4.3,NA,0.4,NA,NA,NA,NA,TRUE
cases,2020,year,OW,canton,all,agegroup_food,all,all,4,38108,10.5,NA,4.7,NA,0.6,NA,NA,NA,NA,TRUE
cases,2020,year,SG,canton,all,agegroup_food,all,all,13,514504,2.53,NA,20.7,NA,1.9,NA,NA,NA,NA,TRUE
cases,2020,year,SH,canton,all,agegroup_food,all,all,8,83107,9.63,NA,8,NA,1.2,NA,NA,NA,NA,TRUE
cases,2020,year,SO,canton,all,agegroup_food,all,all,13,277462,4.69,NA,14,NA,1.9,NA,NA,NA,NA,TRUE
cases,2020,year,SZ,canton,all,agegroup_food,all,all,13,162157,8.02,NA,14.3,NA,1.9,NA,NA,NA,NA,TRUE
cases,2020,year,TG,canton,all,agegroup_food,all,all,6,282909,2.12,NA,7,NA,0.9,NA,NA,NA,NA,TRUE
cases,2020,year,TI,canton,all,agegroup_food,all,all,59,350986,16.81,NA,72,NA,8.5,NA,NA,NA,NA,TRUE
cases,2020,year,UR,canton,all,agegroup_food,all,all,1,36819,2.72,NA,3,NA,0.1,NA,NA,NA,NA,TRUE
cases,2020,year,VD,canton,all,agegroup_food,all,all,98,814762,12.03,NA,127,NA,14.1,NA,NA,NA,NA,TRUE
cases,2020,year,VS,canton,all,agegroup_food,all,all,28,348503,8.03,NA,37,NA,4,NA,NA,NA,NA,TRUE
cases,2020,year,ZG,canton,all,agegroup_food,all,all,10,128794,7.76,NA,10,NA,1.4,NA,NA,NA,NA,TRUE
cases,2020,year,ZH,canton,all,agegroup_food,all,all,93,1553423,5.99,NA,118.7,NA,13.4,NA,NA,NA,NA,TRUE
cases,2021,year,AG,canton,all,agegroup_food,all,all,53,703086,7.54,NA,45.3,NA,5.6,NA,NA,NA,NA,TRUE
cases,2021,year,AI,canton,all,agegroup_food,all,all,1,16360,6.11,NA,0.3,NA,0.1,NA,NA,NA,NA,TRUE
cases,2021,year,AR,canton,all,agegroup_food,all,all,8,55585,14.39,NA,2.7,NA,0.9,NA,NA,NA,NA,TRUE
cases,2021,year,BE,canton,all,agegroup_food,all,all,91,1047473,8.69,NA,84.7,NA,9.7,NA,NA,NA,NA,TRUE
cases,2021,year,BL,canton,all,agegroup_food,all,all,29,292817,9.9,NA,31.7,NA,3.1,NA,NA,NA,NA,TRUE
cases,2021,year,BS,canton,all,agegroup_food,all,all,29,196036,14.79,NA,17,NA,3.1,NA,NA,NA,NA,TRUE
cases,2021,year,CH,country,all,agegroup_food,all,all,940,8738791,10.76,NA,866.3,NA,99.3,NA,NA,NA,NA,TRUE
cases,2021,year,CHFL,CHFL,all,agegroup_food,all,all,947,8778099,10.79,NA,872,stagnant,100,248,2.76,34.4,843,TRUE
cases,2021,year,FL,country,all,agegroup_food,all,all,7,39308,17.81,NA,5.7,NA,0.7,NA,NA,NA,NA,TRUE
cases,2021,year,FR,canton,all,agegroup_food,all,all,44,329809,13.34,NA,48,NA,4.7,NA,NA,NA,NA,TRUE
cases,2021,year,GE,canton,all,agegroup_food,all,all,65,509448,12.76,NA,81.7,NA,6.9,NA,NA,NA,NA,TRUE
cases,2021,year,GL,canton,all,agegroup_food,all,all,5,41190,12.14,NA,5,NA,0.5,NA,NA,NA,NA,TRUE
cases,2021,year,GR,canton,all,agegroup_food,all,all,16,201376,7.95,NA,16.7,NA,1.7,NA,NA,NA,NA,TRUE
cases,2021,year,JU,canton,all,agegroup_food,all,all,6,73798,8.13,NA,7.7,NA,0.6,NA,NA,NA,NA,TRUE
cases,2021,year,LU,canton,all,agegroup_food,all,all,41,420326,9.75,NA,48,NA,4.4,NA,NA,NA,NA,TRUE
cases,2021,year,NE,canton,all,agegroup_food,all,all,19,176166,10.79,NA,18.3,NA,2,NA,NA,NA,NA,TRUE
cases,2021,year,NW,canton,all,agegroup_food,all,all,4,43894,9.11,NA,3.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2021,year,OW,canton,all,agegroup_food,all,all,5,38435,13.01,NA,4.3,NA,0.5,NA,NA,NA,NA,TRUE
cases,2021,year,SG,canton,all,agegroup_food,all,all,37,519245,7.13,NA,24.7,NA,3.9,NA,NA,NA,NA,TRUE
cases,2021,year,SH,canton,all,agegroup_food,all,all,20,83995,23.81,NA,12,NA,2.1,NA,NA,NA,NA,TRUE
cases,2021,year,SO,canton,all,agegroup_food,all,all,27,280245,9.63,NA,17.3,NA,2.9,NA,NA,NA,NA,TRUE
cases,2021,year,SZ,canton,all,agegroup_food,all,all,29,163689,17.72,NA,19,NA,3.1,NA,NA,NA,NA,TRUE
cases,2021,year,TG,canton,all,agegroup_food,all,all,11,285964,3.85,NA,7.7,NA,1.2,NA,NA,NA,NA,TRUE
