valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,pop,incValue,valueYearCumSum,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
max_value_10y,2024-M02,month,CHFL,CHFL,all,agegroup_food,all,17,NA,0.2,49,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M03,month,CHFL,CHFL,all,agegroup_food,all,21,NA,0.24,60,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M04,month,CHFL,CHFL,all,agegroup_food,all,15,NA,0.17,71,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M05,month,CHFL,CHFL,all,agegroup_food,all,17,NA,0.19,79,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M06,month,CHFL,CHFL,all,agegroup_food,all,24,NA,0.28,91,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M07,month,CHFL,CHFL,all,agegroup_food,all,22,NA,0.26,113,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M08,month,CHFL,CHFL,all,agegroup_food,all,39,NA,0.45,152,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M09,month,CHFL,CHFL,all,agegroup_food,all,22,NA,0.25,173,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M10,month,CHFL,CHFL,all,agegroup_food,all,37,NA,0.43,210,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M11,month,CHFL,CHFL,all,agegroup_food,all,27,NA,0.31,232,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M12,month,CHFL,CHFL,all,agegroup_food,all,17,NA,0.19,248,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M01,month,CHFL,CHFL,all,agegroup_food,all,32,NA,0.38,32,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M02,month,CHFL,CHFL,all,agegroup_food,all,17,NA,0.2,49,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M03,month,CHFL,CHFL,all,agegroup_food,all,21,NA,0.24,60,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M04,month,CHFL,CHFL,all,agegroup_food,all,15,NA,0.17,71,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M05,month,CHFL,CHFL,all,agegroup_food,all,27,NA,0.3,83,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M06,month,CHFL,CHFL,all,agegroup_food,all,24,NA,0.28,103,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M07,month,CHFL,CHFL,all,agegroup_food,all,22,NA,0.26,123,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M08,month,CHFL,CHFL,all,agegroup_food,all,39,NA,0.45,152,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M09,month,CHFL,CHFL,all,agegroup_food,all,25,NA,0.27,173,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M10,month,CHFL,CHFL,all,agegroup_food,all,37,NA,0.43,210,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M11,month,CHFL,CHFL,all,agegroup_food,all,27,NA,0.31,232,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M12,month,CHFL,CHFL,all,agegroup_food,all,17,NA,0.19,248,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M01,month,CHFL,CHFL,all,agegroup_food,all,24,NA,0.26,24,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M02,month,CHFL,CHFL,all,agegroup_food,all,17,NA,0.19,35,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M03,month,CHFL,CHFL,all,agegroup_food,all,21,NA,0.24,56,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M04,month,CHFL,CHFL,all,agegroup_food,all,17,NA,0.19,70,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M05,month,CHFL,CHFL,all,agegroup_food,all,27,NA,0.3,88,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M06,month,CHFL,CHFL,all,agegroup_food,all,24,NA,0.28,111,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M07,month,CHFL,CHFL,all,agegroup_food,all,23,NA,0.26,134,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M08,month,CHFL,CHFL,all,agegroup_food,all,39,NA,0.45,161,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,AG,canton,all,agegroup_food,all,11,636362,1.73,NA,NA,NA,7.5,NA,NA,NA,NA,TRUE
cases,2013,year,AI,canton,all,agegroup_food,all,0,15778,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,AR,canton,all,agegroup_food,all,0,53691,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,BE,canton,all,agegroup_food,all,9,1001281,0.9,NA,NA,NA,6.1,NA,NA,NA,NA,TRUE
cases,2013,year,BL,canton,all,agegroup_food,all,7,278656,2.51,NA,NA,NA,4.8,NA,NA,NA,NA,TRUE
cases,2013,year,BS,canton,all,agegroup_food,all,3,189335,1.58,NA,NA,NA,2,NA,NA,NA,NA,TRUE
cases,2013,year,CH,country,all,agegroup_food,all,147,8139631,1.81,NA,NA,NA,100,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,all,agegroup_food,all,147,8176573,1.8,NA,NA,NA,100,NA,NA,NA,NA,TRUE
cases,2013,year,FL,country,all,agegroup_food,all,0,36942,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,FR,canton,all,agegroup_food,all,7,297622,2.35,NA,NA,NA,4.8,NA,NA,NA,NA,TRUE
cases,2013,year,GE,canton,all,agegroup_food,all,23,469433,4.9,NA,NA,NA,15.6,NA,NA,NA,NA,TRUE
cases,2013,year,GL,canton,all,agegroup_food,all,0,39593,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,GR,canton,all,agegroup_food,all,2,194959,1.03,NA,NA,NA,1.4,NA,NA,NA,NA,TRUE
cases,2013,year,JU,canton,all,agegroup_food,all,3,71738,4.18,NA,NA,NA,2,NA,NA,NA,NA,TRUE
cases,2013,year,LU,canton,all,agegroup_food,all,6,390349,1.54,NA,NA,NA,4.1,NA,NA,NA,NA,TRUE
cases,2013,year,NE,canton,all,agegroup_food,all,4,176402,2.27,NA,NA,NA,2.7,NA,NA,NA,NA,TRUE
cases,2013,year,NW,canton,all,agegroup_food,all,0,41888,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,OW,canton,all,agegroup_food,all,0,36507,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,SG,canton,all,agegroup_food,all,3,491699,0.61,NA,NA,NA,2,NA,NA,NA,NA,TRUE
cases,2013,year,SH,canton,all,agegroup_food,all,2,78783,2.54,NA,NA,NA,1.4,NA,NA,NA,NA,TRUE
cases,2013,year,SO,canton,all,agegroup_food,all,1,261437,0.38,NA,NA,NA,0.7,NA,NA,NA,NA,TRUE
cases,2013,year,SZ,canton,all,agegroup_food,all,1,151396,0.66,NA,NA,NA,0.7,NA,NA,NA,NA,TRUE
cases,2013,year,TG,canton,all,agegroup_food,all,1,260278,0.38,NA,NA,NA,0.7,NA,NA,NA,NA,TRUE
cases,2013,year,TI,canton,all,agegroup_food,all,6,346539,1.73,NA,NA,NA,4.1,NA,NA,NA,NA,TRUE
cases,2013,year,UR,canton,all,agegroup_food,all,0,35865,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,VD,canton,all,agegroup_food,all,18,749373,2.4,NA,NA,NA,12.2,NA,NA,NA,NA,TRUE
cases,2013,year,VS,canton,all,agegroup_food,all,1,327011,0.31,NA,NA,NA,0.7,NA,NA,NA,NA,TRUE
cases,2013,year,ZG,canton,all,agegroup_food,all,0,118118,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,ZH,canton,all,agegroup_food,all,39,1425538,2.74,NA,NA,NA,26.5,NA,NA,NA,NA,TRUE
cases,2014,year,AG,canton,all,agegroup_food,all,10,645277,1.55,NA,NA,NA,6.9,NA,NA,NA,NA,TRUE
cases,2014,year,AI,canton,all,agegroup_food,all,0,15854,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,AR,canton,all,agegroup_food,all,0,54064,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,BE,canton,all,agegroup_food,all,19,1009418,1.88,NA,NA,NA,13.2,NA,NA,NA,NA,TRUE
cases,2014,year,BL,canton,all,agegroup_food,all,2,281301,0.71,NA,NA,NA,1.4,NA,NA,NA,NA,TRUE
cases,2014,year,BS,canton,all,agegroup_food,all,8,190580,4.2,NA,NA,NA,5.6,NA,NA,NA,NA,TRUE
cases,2014,year,CH,country,all,agegroup_food,all,144,8237666,1.75,NA,NA,NA,100,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,all,agegroup_food,all,144,8274608,1.74,NA,NA,NA,100,-3,-0.06,-3.3,NA,TRUE
cases,2014,year,FL,country,all,agegroup_food,all,0,36942,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,FR,canton,all,agegroup_food,all,9,303377,2.97,NA,NA,NA,6.2,NA,NA,NA,NA,TRUE
cases,2014,year,GE,canton,all,agegroup_food,all,23,477385,4.82,NA,NA,NA,16,NA,NA,NA,NA,TRUE
cases,2014,year,GL,canton,all,agegroup_food,all,0,39794,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,GR,canton,all,agegroup_food,all,2,195886,1.02,NA,NA,NA,1.4,NA,NA,NA,NA,TRUE
cases,2014,year,JU,canton,all,agegroup_food,all,1,72410,1.38,NA,NA,NA,0.7,NA,NA,NA,NA,TRUE
cases,2014,year,LU,canton,all,agegroup_food,all,2,394604,0.51,NA,NA,NA,1.4,NA,NA,NA,NA,TRUE
cases,2014,year,NE,canton,all,agegroup_food,all,4,177327,2.26,NA,NA,NA,2.8,NA,NA,NA,NA,TRUE
cases,2014,year,NW,canton,all,agegroup_food,all,1,42080,2.38,NA,NA,NA,0.7,NA,NA,NA,NA,TRUE
cases,2014,year,OW,canton,all,agegroup_food,all,0,36834,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,SG,canton,all,agegroup_food,all,6,495824,1.21,NA,NA,NA,4.2,NA,NA,NA,NA,TRUE
cases,2014,year,SH,canton,all,agegroup_food,all,0,79417,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,SO,canton,all,agegroup_food,all,2,263719,0.76,NA,NA,NA,1.4,NA,NA,NA,NA,TRUE
cases,2014,year,SZ,canton,all,agegroup_food,all,2,152759,1.31,NA,NA,NA,1.4,NA,NA,NA,NA,TRUE
cases,2014,year,TG,canton,all,agegroup_food,all,0,263733,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,TI,canton,all,agegroup_food,all,5,350363,1.43,NA,NA,NA,3.5,NA,NA,NA,NA,TRUE
cases,2014,year,UR,canton,all,agegroup_food,all,1,36008,2.78,NA,NA,NA,0.7,NA,NA,NA,NA,TRUE
cases,2014,year,VD,canton,all,agegroup_food,all,16,761446,2.1,NA,NA,NA,11.1,NA,NA,NA,NA,TRUE
cases,2014,year,VS,canton,all,agegroup_food,all,3,331763,0.9,NA,NA,NA,2.1,NA,NA,NA,NA,TRUE
cases,2014,year,ZG,canton,all,agegroup_food,all,1,120089,0.83,NA,NA,NA,0.7,NA,NA,NA,NA,TRUE
cases,2014,year,ZH,canton,all,agegroup_food,all,27,1446354,1.87,NA,NA,NA,18.8,NA,NA,NA,NA,TRUE
cases,2015,year,AG,canton,all,agegroup_food,all,6,653541,0.92,NA,9,NA,3.4,NA,NA,NA,NA,TRUE
cases,2015,year,AI,canton,all,agegroup_food,all,1,15973,6.26,NA,0.3,NA,0.6,NA,NA,NA,NA,TRUE
cases,2015,year,AR,canton,all,agegroup_food,all,1,54530,1.83,NA,0.3,NA,0.6,NA,NA,NA,NA,TRUE
cases,2015,year,BE,canton,all,agegroup_food,all,21,1017183,2.06,NA,16.3,NA,11.8,NA,NA,NA,NA,TRUE
cases,2015,year,BL,canton,all,agegroup_food,all,4,283157,1.41,NA,4.3,NA,2.2,NA,NA,NA,NA,TRUE
cases,2015,year,BS,canton,all,agegroup_food,all,11,191757,5.74,NA,7.3,NA,6.2,NA,NA,NA,NA,TRUE
cases,2015,year,CH,country,all,agegroup_food,all,178,8325194,2.14,NA,156.3,NA,99.4,NA,NA,NA,NA,TRUE
cases,2015,year,CHFL,CHFL,all,agegroup_food,all,179,8362816,2.14,NA,156.7,stagnant,100,35,0.4,23,NA,TRUE
cases,2015,year,FL,country,all,agegroup_food,all,1,37622,2.66,NA,0.3,NA,0.6,NA,NA,NA,NA,TRUE
cases,2015,year,FR,canton,all,agegroup_food,all,3,307409,0.98,NA,6.3,NA,1.7,NA,NA,NA,NA,TRUE
cases,2015,year,GE,canton,all,agegroup_food,all,37,484445,7.64,NA,27.7,NA,20.8,NA,NA,NA,NA,TRUE
cases,2015,year,GL,canton,all,agegroup_food,all,0,40021,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,GR,canton,all,agegroup_food,all,2,196564,1.02,NA,2,NA,1.1,NA,NA,NA,NA,TRUE
cases,2015,year,JU,canton,all,agegroup_food,all,1,72771,1.37,NA,1.7,NA,0.6,NA,NA,NA,NA,TRUE
cases,2015,year,LU,canton,all,agegroup_food,all,7,398699,1.76,NA,5,NA,3.9,NA,NA,NA,NA,TRUE
cases,2015,year,NE,canton,all,agegroup_food,all,5,178073,2.81,NA,4.3,NA,2.8,NA,NA,NA,NA,TRUE
cases,2015,year,NW,canton,all,agegroup_food,all,0,42416,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,OW,canton,all,agegroup_food,all,0,37071,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,SG,canton,all,agegroup_food,all,6,499006,1.2,NA,5,NA,3.4,NA,NA,NA,NA,TRUE
cases,2015,year,SH,canton,all,agegroup_food,all,1,79828,1.25,NA,1,NA,0.6,NA,NA,NA,NA,TRUE
cases,2015,year,SO,canton,all,agegroup_food,all,3,266369,1.13,NA,2,NA,1.7,NA,NA,NA,NA,TRUE
cases,2015,year,SZ,canton,all,agegroup_food,all,2,154073,1.3,NA,1.7,NA,1.1,NA,NA,NA,NA,TRUE
cases,2015,year,TG,canton,all,agegroup_food,all,3,267393,1.12,NA,1.3,NA,1.7,NA,NA,NA,NA,TRUE
cases,2015,year,TI,canton,all,agegroup_food,all,4,351894,1.14,NA,5,NA,2.2,NA,NA,NA,NA,TRUE
cases,2015,year,UR,canton,all,agegroup_food,all,0,35971,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,VD,canton,all,agegroup_food,all,15,773239,1.94,NA,16.3,NA,8.4,NA,NA,NA,NA,TRUE
cases,2015,year,VS,canton,all,agegroup_food,all,6,335622,1.79,NA,3.3,NA,3.4,NA,NA,NA,NA,TRUE
cases,2015,year,ZG,canton,all,agegroup_food,all,0,122113,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2015,year,ZH,canton,all,agegroup_food,all,39,1466076,2.66,NA,35,NA,21.9,NA,NA,NA,NA,TRUE
cases,2016,year,AG,canton,all,agegroup_food,all,5,663462,0.75,NA,7,NA,2.8,NA,NA,NA,NA,TRUE
cases,2016,year,AI,canton,all,agegroup_food,all,0,16003,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,AR,canton,all,agegroup_food,all,0,54954,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,BE,canton,all,agegroup_food,all,16,1026513,1.56,NA,18.7,NA,9,NA,NA,NA,NA,TRUE
cases,2016,year,BL,canton,all,agegroup_food,all,8,285624,2.8,NA,4.7,NA,4.5,NA,NA,NA,NA,TRUE
cases,2016,year,BS,canton,all,agegroup_food,all,2,193070,1.04,NA,7,NA,1.1,NA,NA,NA,NA,TRUE
cases,2016,year,CH,country,all,agegroup_food,all,178,8419550,2.11,NA,166.7,NA,100,NA,NA,NA,NA,TRUE
cases,2016,year,CHFL,CHFL,all,agegroup_food,all,178,8457360,2.1,NA,167,stagnant,100,-1,-0.04,-1.9,NA,TRUE
cases,2016,year,FL,country,all,agegroup_food,all,0,37810,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,FR,canton,all,agegroup_food,all,4,311914,1.28,NA,5.3,NA,2.2,NA,NA,NA,NA,TRUE
cases,2016,year,GE,canton,all,agegroup_food,all,30,489524,6.13,NA,30,NA,16.9,NA,NA,NA,NA,TRUE
cases,2016,year,GL,canton,all,agegroup_food,all,0,40147,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,GR,canton,all,agegroup_food,all,1,197550,0.51,NA,1.7,NA,0.6,NA,NA,NA,NA,TRUE
cases,2016,year,JU,canton,all,agegroup_food,all,4,73122,5.47,NA,2,NA,2.2,NA,NA,NA,NA,TRUE
cases,2016,year,LU,canton,all,agegroup_food,all,11,403397,2.73,NA,6.7,NA,6.2,NA,NA,NA,NA,TRUE
cases,2016,year,NE,canton,all,agegroup_food,all,10,178567,5.6,NA,6.3,NA,5.6,NA,NA,NA,NA,TRUE
cases,2016,year,NW,canton,all,agegroup_food,all,0,42556,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,OW,canton,all,agegroup_food,all,0,37378,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,SG,canton,all,agegroup_food,all,0,502552,0,NA,4,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,SH,canton,all,agegroup_food,all,0,80769,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,SO,canton,all,agegroup_food,all,3,269441,1.11,NA,2.7,NA,1.7,NA,NA,NA,NA,TRUE
cases,2016,year,SZ,canton,all,agegroup_food,all,5,155863,3.21,NA,3,NA,2.8,NA,NA,NA,NA,TRUE
cases,2016,year,TG,canton,all,agegroup_food,all,4,270709,1.48,NA,2.3,NA,2.2,NA,NA,NA,NA,TRUE
cases,2016,year,TI,canton,all,agegroup_food,all,2,354375,0.56,NA,3.7,NA,1.1,NA,NA,NA,NA,TRUE
cases,2016,year,UR,canton,all,agegroup_food,all,1,36145,2.77,NA,0.7,NA,0.6,NA,NA,NA,NA,TRUE
cases,2016,year,VD,canton,all,agegroup_food,all,38,784822,4.84,NA,23,NA,21.3,NA,NA,NA,NA,TRUE
cases,2016,year,VS,canton,all,agegroup_food,all,1,339176,0.29,NA,3.3,NA,0.6,NA,NA,NA,NA,TRUE
cases,2016,year,ZG,canton,all,agegroup_food,all,0,123948,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2016,year,ZH,canton,all,agegroup_food,all,33,1487969,2.22,NA,33,NA,18.5,NA,NA,NA,NA,TRUE
cases,2017,year,AG,canton,all,agegroup_food,all,1,670988,0.15,NA,4,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,AI,canton,all,agegroup_food,all,0,16105,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,AR,canton,all,agegroup_food,all,0,55178,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,BE,canton,all,agegroup_food,all,14,1031126,1.36,NA,17,NA,9.7,NA,NA,NA,NA,TRUE
cases,2017,year,BL,canton,all,agegroup_food,all,1,287023,0.35,NA,4.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,BS,canton,all,agegroup_food,all,3,193908,1.55,NA,5.3,NA,2.1,NA,NA,NA,NA,TRUE
cases,2017,year,CH,country,all,agegroup_food,all,145,8484130,1.71,NA,167,NA,100,NA,NA,NA,NA,TRUE
cases,2017,year,CHFL,CHFL,all,agegroup_food,all,145,8522244,1.7,NA,167.3,falling,100,-33,-0.4,-19,158.6,TRUE
cases,2017,year,FL,country,all,agegroup_food,all,0,38114,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,FR,canton,all,agegroup_food,all,8,315074,2.54,NA,5,NA,5.5,NA,NA,NA,NA,TRUE
cases,2017,year,GE,canton,all,agegroup_food,all,35,495249,7.07,NA,34,NA,24.1,NA,NA,NA,NA,TRUE
cases,2017,year,GL,canton,all,agegroup_food,all,1,40349,2.48,NA,0.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,GR,canton,all,agegroup_food,all,3,197888,1.52,NA,2,NA,2.1,NA,NA,NA,NA,TRUE
cases,2017,year,JU,canton,all,agegroup_food,all,0,73290,0,NA,1.7,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,LU,canton,all,agegroup_food,all,4,406506,0.98,NA,7.3,NA,2.8,NA,NA,NA,NA,TRUE
cases,2017,year,NE,canton,all,agegroup_food,all,3,177964,1.69,NA,6,NA,2.1,NA,NA,NA,NA,TRUE
cases,2017,year,NW,canton,all,agegroup_food,all,0,42969,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,OW,canton,all,agegroup_food,all,0,37575,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,SG,canton,all,agegroup_food,all,4,504686,0.79,NA,3.3,NA,2.8,NA,NA,NA,NA,TRUE
cases,2017,year,SH,canton,all,agegroup_food,all,0,81351,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,SO,canton,all,agegroup_food,all,5,271432,1.84,NA,3.7,NA,3.4,NA,NA,NA,NA,TRUE
cases,2017,year,SZ,canton,all,agegroup_food,all,1,157301,0.64,NA,2.7,NA,0.7,NA,NA,NA,NA,TRUE
cases,2017,year,TG,canton,all,agegroup_food,all,3,273801,1.1,NA,3.3,NA,2.1,NA,NA,NA,NA,TRUE
cases,2017,year,TI,canton,all,agegroup_food,all,2,353709,0.57,NA,2.7,NA,1.4,NA,NA,NA,NA,TRUE
cases,2017,year,UR,canton,all,agegroup_food,all,0,36299,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,VD,canton,all,agegroup_food,all,21,793129,2.65,NA,24.7,NA,14.5,NA,NA,NA,NA,TRUE
cases,2017,year,VS,canton,all,agegroup_food,all,5,341463,1.46,NA,4,NA,3.4,NA,NA,NA,NA,TRUE
cases,2017,year,ZG,canton,all,agegroup_food,all,0,125421,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2017,year,ZH,canton,all,agegroup_food,all,31,1504346,2.06,NA,34.3,NA,21.4,NA,NA,NA,NA,TRUE
cases,2018,year,AG,canton,all,agegroup_food,all,14,678207,2.06,NA,6.7,NA,5.6,NA,NA,NA,NA,TRUE
cases,2018,year,AI,canton,all,agegroup_food,all,0,16145,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,AR,canton,all,agegroup_food,all,0,55234,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,BE,canton,all,agegroup_food,all,23,1034977,2.22,NA,17.7,NA,9.3,NA,NA,NA,NA,TRUE
cases,2018,year,BL,canton,all,agegroup_food,all,8,288132,2.78,NA,5.7,NA,3.2,NA,NA,NA,NA,TRUE
cases,2018,year,BS,canton,all,agegroup_food,all,17,194766,8.73,NA,7.3,NA,6.9,NA,NA,NA,NA,TRUE
cases,2018,year,CH,country,all,agegroup_food,all,248,8544527,2.9,NA,190.3,NA,100,NA,NA,NA,NA,TRUE
cases,2018,year,CHFL,CHFL,all,agegroup_food,all,248,8582905,2.89,NA,190.3,rising,100,103,1.19,70,178.8,TRUE
cases,2018,year,FL,country,all,agegroup_food,all,0,38378,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,FR,canton,all,agegroup_food,all,5,318714,1.57,NA,5.7,NA,2,NA,NA,NA,NA,TRUE
cases,2018,year,GE,canton,all,agegroup_food,all,30,499480,6.01,NA,31.7,NA,12.1,NA,NA,NA,NA,TRUE
cases,2018,year,GL,canton,all,agegroup_food,all,0,40403,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,GR,canton,all,agegroup_food,all,3,198379,1.51,NA,2.3,NA,1.2,NA,NA,NA,NA,TRUE
cases,2018,year,JU,canton,all,agegroup_food,all,2,73419,2.72,NA,2,NA,0.8,NA,NA,NA,NA,TRUE
cases,2018,year,LU,canton,all,agegroup_food,all,4,409557,0.98,NA,6.3,NA,1.6,NA,NA,NA,NA,TRUE
cases,2018,year,NE,canton,all,agegroup_food,all,8,176850,4.52,NA,7,NA,3.2,NA,NA,NA,NA,TRUE
cases,2018,year,NW,canton,all,agegroup_food,all,0,43223,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,OW,canton,all,agegroup_food,all,2,37841,5.29,NA,0.7,NA,0.8,NA,NA,NA,NA,TRUE
cases,2018,year,SG,canton,all,agegroup_food,all,3,507697,0.59,NA,2.3,NA,1.2,NA,NA,NA,NA,TRUE
cases,2018,year,SH,canton,all,agegroup_food,all,0,81991,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,SO,canton,all,agegroup_food,all,6,273194,2.2,NA,4.7,NA,2.4,NA,NA,NA,NA,TRUE
cases,2018,year,SZ,canton,all,agegroup_food,all,4,159165,2.51,NA,3.3,NA,1.6,NA,NA,NA,NA,TRUE
cases,2018,year,TG,canton,all,agegroup_food,all,6,276472,2.17,NA,4.3,NA,2.4,NA,NA,NA,NA,TRUE
cases,2018,year,TI,canton,all,agegroup_food,all,7,353343,1.98,NA,3.7,NA,2.8,NA,NA,NA,NA,TRUE
cases,2018,year,UR,canton,all,agegroup_food,all,0,36433,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2018,year,VD,canton,all,agegroup_food,all,42,799145,5.26,NA,33.7,NA,16.9,NA,NA,NA,NA,TRUE
cases,2018,year,VS,canton,all,agegroup_food,all,9,343955,2.62,NA,5,NA,3.6,NA,NA,NA,NA,TRUE
cases,2018,year,ZG,canton,all,agegroup_food,all,2,126837,1.58,NA,0.7,NA,0.8,NA,NA,NA,NA,TRUE
cases,2018,year,ZH,canton,all,agegroup_food,all,53,1520968,3.48,NA,39,NA,21.4,NA,NA,NA,NA,TRUE
cases,2019,year,AG,canton,all,agegroup_food,all,12,685845,1.75,NA,9,NA,5.7,NA,NA,NA,NA,TRUE
cases,2019,year,AI,canton,all,agegroup_food,all,0,16128,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2019,year,AR,canton,all,agegroup_food,all,0,55445,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2019,year,BE,canton,all,agegroup_food,all,19,1039474,1.83,NA,18.7,NA,9,NA,NA,NA,NA,TRUE
cases,2019,year,BL,canton,all,agegroup_food,all,5,289468,1.73,NA,4.7,NA,2.4,NA,NA,NA,NA,TRUE
cases,2019,year,BS,canton,all,agegroup_food,all,8,195844,4.08,NA,9.3,NA,3.8,NA,NA,NA,NA,TRUE
cases,2019,year,CH,country,all,agegroup_food,all,212,8606033,2.46,NA,201.7,NA,99.1,NA,NA,NA,NA,TRUE
cases,2019,year,CHFL,CHFL,all,agegroup_food,all,214,8644780,2.48,NA,202.3,rising,100,-34,-0.41,-14.2,192.8,TRUE
cases,2019,year,FL,country,all,agegroup_food,all,2,38747,5.16,NA,0.7,NA,0.9,NA,NA,NA,NA,TRUE
